ad_id,advertiser_name,keywords,bid_price,quality_score,historical_clicks,historical_impressions
a0fae9c0-99a3-51e2-9d7f-87bf7ffdaf2a,Lopez-Reid,beauty|jackets|skincare|vacation,0.84,5.62,1230,15172
05c9fed3-28f6-5be0-91c0-52f2c3eba681,"Ellison, Arias and Thompson",headphones|hotel|travel|vacation,2.08,2.82,236,6490
50414e13-e087-565a-b11b-24b41811bf22,Burns and Sons,gaming|protein|skincare,1.21,4.30,212,3727
b9354ced-50f7-5f08-9d9b-dae2f485b8d9,Edwards Group,electronics|insurance|travel|yoga,2.00,3.69,384,6887
3b87becb-b569-594b-b333-85668d2d8e9d,"Brown, Howard and Smith",books|insurance|sneakers|yoga,2.20,2.79,329,9625
48f80354-50b0-529f-ae48-7c2a997c9ce7,Lee Group,fitness|flights|gym|hotel,1.49,9.47,2111,14232
c7be8957-6c76-5d9d-be02-33ac5d093812,"Wagner, Simpson and Cohen",fashion|insurance,1.63,1.21,346,17312
7f751e14-2d69-57b0-b828-b013c14cea90,Mckinney-Wallace,beauty|fashion|flights|jeans,3.21,3.27,677,11531
4907f8db-7880-5e2a-ae4e-e8fea10e04de,Miller Inc,fashion|jackets,4.22,3.99,454,13558
ee2d9b4f-8a11-57a4-8e21-5e5bd122a670,Carter LLC,fitness|yoga,1.80,6.73,1294,11660
55fcb841-e514-55ce-a4fe-a38088b18254,Medina and Sons,shoes|workout,1.29,6.47,1142,9712
105a49a1-0723-500c-8f3d-a7b38a70f44c,Cunningham-Barton,gym|insurance|protein|workout|yoga,0.69,5.43,730,7953
1c60d216-581d-5ea3-9d05-ba680e6ccc8c,Dunn-Wilson,fashion|finance|skincare,2.83,6.30,1653,19339
f3e2f2e5-5a50-5c4e-9553-4c3c288dfac1,Adams PLC,jackets|protein|running|vacation,0.78,5.76,372,4357
6b19bd6a-4d4e-5726-9138-afc229f8c4ec,Weaver-Sherman,fitness|hotel|jackets|jeans|skincare,1.82,6.61,1304,12817
5764f838-cf96-5a62-8490-1993e37292b1,"Alexander, Robinson and Coleman",books|flights|sneakers|travel,3.18,3.38,692,13023
24c04949-d298-57db-bb84-a538b8f47fa7,"Greer, Potter and Evans",fashion|jackets|protein|travel|yoga,3.03,3.72,768,15013
f8169558-3367-5ead-8615-76e44ca7eaa4,Cole LLC,beauty|fashion|jeans|vacation,1.62,9.93,3136,17125
a7006bed-aabd-56dc-9fa4-8a6384c552fe,Gonzales Inc,running|travel|yoga,4.26,6.90,944,8057
b112a400-a307-5a1e-b9f1-1edd03988e19,Clark Ltd,fitness|jackets|laptop|travel,0.76,3.38,934,10899
8bd84818-3858-5893-8ab5-19aa86068649,"Norris, Callahan and Bishop",books|fashion|hotel|laptop,2.44,1.41,240,9321
dba2426b-62cb-5ea7-8dc9-b2d6e86cd8b5,Martin-Taylor,education|fashion|gaming|shoes|smartphone,2.74,2.40,199,3418
b5a87a21-8163-5ba8-9b0c-a629341a0f46,Li Inc,gym|shoes|yoga,4.10,6.59,626,5943
3ebe261b-718c-5aa0-ad7b-cb65cc374174,"Bell, Campbell and Ryan",jeans|shoes|travel,1.49,9.72,1704,13666
aded0c8f-8a0e-5105-b9e6-1d7e016d1b05,Werner-Carter,education|fitness|jeans|running|vacation,3.50,4.03,1463,16599
ad2d1134-dc45-5469-8d7f-6870184f6dd4,"Adams, Hodge and Duke",finance|laptop|running|travel,3.60,1.97,460,13751
44e87294-2c47-5fc4-92eb-e12b71dc0029,"Ochoa, Taylor and Brady",jackets|laptop|skincare|sneakers|travel,2.55,8.37,2321,17266
20a9bb1f-3953-533b-902a-3a3b31824406,Sellers-Riddle,fitness|gaming|shoes|vacation,4.36,8.05,1262,7916
f83f6664-92b0-5543-aab9-e646dfdc6349,"Martinez, Cline and Wright",beauty|flights|hotel|running|workout,3.85,8.41,491,3381
6710a934-1d9c-5576-a44a-0035e1718e26,"Morris, Wright and Bridges",education|gaming|insurance,4.27,8.91,333,2377
800948f5-69ce-580e-8ab8-4254e717f5a9,Burns-Ray,education|hotel|sneakers|travel|yoga,0.59,2.12,534,9282
167f551f-e644-5a70-8d25-e084acbad25c,Burton-Brooks,education|headphones|skincare,2.42,2.98,433,8256
297850f2-b71e-5572-bbe8-ee86200a5481,Schultz Inc,jackets|jeans|skincare,2.27,4.49,1057,10715
20ed793a-be3c-59df-a014-161520343f7d,Robertson-Ramirez,gym|smartphone|travel,4.32,5.91,1483,15480
edca1105-9db4-58b7-a37a-e4d8794904ee,Gibson-Freeman,laptop|running,4.14,6.13,285,2943
9a7545d0-816f-5318-9a40-b8735c80487b,"Smith, Schroeder and Oconnor",flights|protein|skincare|smartphone,4.42,3.99,299,6368
4fe6707c-dc0a-5cb3-9782-93efe794c65a,"Stanton, Reid and Terry",hotel|protein|running,0.56,1.45,703,18396
821d774a-8a72-57f3-9288-dc91ff2463ff,Flynn Group,beauty|fitness,2.11,6.63,1532,17810
21469ff9-4ae5-5b0e-ab45-d68b27858852,Donaldson and Sons,shoes|workout,0.87,6.15,70,951
37b0d7a7-9c2f-5c89-974b-f45f37032495,Adams-Clayton,finance|gaming|jeans|sneakers,0.80,7.56,214,1306
6ea88ad7-0503-548b-a5b6-85e40ae152b4,Kelley-Anderson,fitness|hotel,0.79,4.37,1510,19457
4684357c-bc36-5567-abdc-2c6defbc5ac3,Kramer-Shannon,hotel|laptop,1.39,5.98,1245,11083
105f09dc-d053-57f2-9326-0199263511b7,Williams Ltd,finance|gym|hotel|laptop|skincare,0.88,6.40,742,7543
f2b5fa6b-3d5f-58fb-b6e8-7ba46c12c072,Smith-Noble,finance|gym|yoga,2.24,7.86,1876,13438
63761085-6855-5461-b81b-ded54c90209a,Alexander Inc,headphones|running,3.59,4.28,69,1402
a85baf5d-37f4-5db6-82fa-2629e59cce45,Harris-Barker,gaming|gym|protein|shoes|yoga,1.79,2.05,216,6861
031b992e-72ad-5d33-8ad2-55daf1f20b3f,Khan LLC,education|electronics|finance|gym,1.32,2.71,641,19150
24df1f60-ce07-50ad-add4-22b760ac4b19,Baxter LLC,beauty|fitness|jeans|workout,3.43,6.51,926,8118
ca89eafd-49dd-582d-944c-5726b11e0bbe,Pena LLC,insurance|jackets|jeans|skincare|vacation,2.40,3.55,258,7361
e10f7287-77a9-51af-a53f-f0000be27688,Watson Ltd,gaming|gym|shoes|smartphone,3.03,7.20,2338,18442
d4def7cf-4edd-56c1-ad4d-19a507cc729c,Williams Ltd,books|gym|insurance,2.06,5.14,1109,12168
5d74e235-3963-529b-a33c-41323fb2402b,Barber-Fischer,books|flights|laptop|smartphone,4.96,4.83,1087,10671
531398bc-7e18-5a04-b53b-4420f99b4b6e,Rios-Padilla,books|electronics|finance|headphones,3.47,8.30,1220,10697
b0cc5e5a-863c-5229-ba51-18ca0c8aef58,Lewis Inc,jeans|running,3.30,3.36,1078,15696
f8185e94-2f57-5bce-b1f9-e0c175689bd5,Wheeler PLC,fitness|skincare|workout|yoga,4.05,4.74,82,1169
460d4503-4748-5b97-b6a9-bae66ebd1cc9,"Wallace, Smith and Cooper",books|education|shoes|smartphone|travel,1.16,2.67,742,16918
95e1312d-2a40-5884-9bed-104600da9a8b,Mcneil Group,education|gym|running|shoes,2.22,7.75,118,936
bca3f5f1-da28-545b-bc3d-45dd8beeed28,"Anderson, Jones and Reyes",fitness|gym|travel|vacation|yoga,2.50,4.93,1665,18309
9ba1b54c-dfce-5eac-8ea7-34fb312f38a8,"Shaffer, Garcia and Richardson",fitness|shoes,2.68,2.02,257,10342
7d4bbd1d-9e2b-5eb9-b277-1e3c6b194c7a,Taylor-Ayala,gaming|headphones,2.70,9.17,2348,19271
c8c51a02-3c25-5911-83c4-3fe0e3c69d16,May Ltd,electronics|laptop|shoes|sneakers|vacation,3.38,6.09,1276,16811
399002f8-f0f8-5c09-aa36-923f80c09e87,Jones PLC,beauty|running|workout,4.72,1.82,643,12740
86dee68b-d488-5cde-8c56-538a0c9cd44a,Bishop and Sons,beauty|electronics|insurance|workout|yoga,4.64,9.21,990,7333
e8833cbf-6919-5c5e-85d8-aedd1eb6b486,Bell-Lewis,fashion|gym|headphones|skincare|sneakers,3.67,1.49,763,14492
53b39fc6-abeb-5028-bf6d-40e91f3af004,"Hernandez, Jenkins and Parks",insurance|shoes|workout,2.58,1.25,44,1035
e3b72fa1-854f-5ea0-b76c-a5ca22608bf5,Miller Inc,jackets|running|shoes|travel,3.45,2.89,230,4070
9a46978a-3bc3-5573-b7d8-5f14923c2ac9,Goodwin PLC,electronics|fashion|gym|jeans,3.02,8.55,260,2006
4e32c11b-bd83-5000-9908-2fbac669fb5a,"Cruz, Richmond and Edwards",finance|gym,3.74,9.02,2556,18053
358a6b81-6051-5f26-adc4-f1865c7f0f6b,Wright Ltd,beauty|books|fitness|hotel|sneakers,4.84,3.51,1019,12994
d5e3b9b0-2487-5894-9fb5-e3f9a8ec3205,Wright PLC,gaming|hotel|jackets|smartphone|workout,4.32,7.24,142,1643
1c3c035a-27a9-5937-8c7b-8d2c6c9cc092,"Griffith, Mitchell and Pugh",beauty|electronics|fitness,3.61,2.37,844,19055
4154bfb0-fc62-540e-b60c-c26e61d6e8f8,Abbott Ltd,laptop|travel,3.20,5.40,1667,19703
4a5f7c3a-8888-587f-aa88-439575f874ae,Harris-Lawson,books|jeans,1.33,6.38,200,2465
469bd327-ba86-57b3-81dd-a04c0df82732,Adkins LLC,gym|shoes|smartphone|travel,2.79,9.62,1215,9465
584c8a51-c0ea-5d55-b283-165a8b2daeb3,"Brown, Hurst and Blevins",beauty|gym|laptop,3.71,2.36,148,6937
273b2d02-dca4-581c-96f9-71e851c9959b,Cruz-Allen,electronics|headphones|jackets|skincare|sneakers,3.77,9.59,1552,10196
063e5e21-7594-5bed-b149-cc77455fca87,"Wheeler, Rice and Levine",jackets|skincare|vacation,1.73,4.90,1033,15335
f7c209f6-a6da-59c9-b0f7-451c95b90d84,Peck-Anderson,gaming|skincare,3.38,4.13,1232,18423
126e5695-a959-5390-a79c-7135b66a7fd6,"Fisher, Payne and Thompson",beauty|books|laptop|skincare,3.66,5.98,400,4351
e40b8570-630c-559d-9b04-e0157fc58690,Best-Townsend,insurance|protein|shoes,1.42,3.56,444,7435
e3d30bdc-0f0e-5e41-9d47-ff475c388f1c,Matthews Inc,gym|protein|skincare,3.46,8.85,1906,14203
395fb2be-5f99-584d-b2cf-9d54c0e86e83,Lewis-Livingston,fitness|skincare|travel|workout,1.41,9.79,1259,8551
54992437-d669-50f2-846c-79d39f17f113,Hunter-Fuller,electronics|finance,3.92,6.41,281,2926
fc5667ae-5c31-532e-b9d6-4d0efcd75099,"Wang, Henderson and Morales",fitness|flights|running,1.43,2.45,89,2402
bc5ede3b-f18c-5ef6-b3c1-5438bdf66b38,"Herrera, Jensen and Ramirez",fitness|yoga,1.44,9.66,2007,14567
8914c52e-2d77-5792-822b-dce1c6b19041,Miller-Mccall,smartphone|yoga,2.45,7.83,1101,9911
a47b8396-09cf-5a06-bd16-699826447ca3,Herrera Group,beauty|electronics|fitness|headphones|sneakers,2.88,4.07,1031,13910
3e807371-b159-5fd9-b957-916e02fd3765,"Walters, Davenport and Becker",gym|jeans|sneakers,2.28,2.03,106,2853
d42febef-d164-5c67-a06c-0f46d6189865,Collins Group,books|hotel|smartphone,3.20,9.25,337,2449
b64516e4-29d1-580d-81ce-8220299ef6ee,"Ashley, Allen and Sanchez",books|gaming,3.09,8.69,2105,15026
255d5a5d-b2cf-5fa7-aaab-9c7101cf9f37,Wilson-Salazar,beauty|hotel|insurance,3.61,2.38,293,4744
59eff068-e13c-518e-a617-792b007ab692,Parker Ltd,fashion|laptop,1.78,3.66,1161,18490
07d24b24-c5f6-5048-b92a-b72847d4e720,"Yang, Wilson and Zimmerman",gym|insurance|vacation,2.80,7.51,1246,9599
99adf186-4959-59c4-bb6a-0e3ebe770591,"Smith, Crawford and Reed",electronics|fashion|fitness|jeans|workout,1.62,8.70,2815,17245
1e115ae6-4386-5aca-9042-9e50eaa4005d,"Logan, Le and Jackson",beauty|jackets|jeans|smartphone,1.02,6.12,1921,19837
2b345d9d-76d2-583a-af77-dbab7264f91e,Brady LLC,gaming|gym|smartphone,2.59,7.82,2659,19827
d478ef90-d41a-56fe-9a8c-6f63a458384b,"Tanner, Wise and Johnson",books|education|fashion|finance|running,1.67,9.92,100,704
ad09a6e9-ba2a-5d1a-b368-c2bf140a77f0,Nelson-Brown,beauty|flights|workout,2.49,1.11,26,5280
9349fd21-56c0-5099-bb86-0ee9b227055f,"Proctor, Burton and Crawford",fashion|flights|yoga,4.45,6.21,629,6741
85378b1e-7333-5207-b18a-c1915e9dd90c,"Ward, Porter and Bradley",education|shoes,3.15,1.42,627,17810
b0973183-df76-5b05-b7f9-b447e51f23ee,Moore-Ayala,fitness|jackets|running|workout,3.79,5.23,242,3245
b514e7d5-d424-5fc4-b4cf-34cf74b9c57e,"Craig, Wilson and Yang",education|insurance|protein|shoes|workout,2.04,2.98,178,3132
279eb460-5bcc-5aab-aeaa-b44829cbcf4d,Williams Inc,education|gaming|gym|running|yoga,0.73,7.34,2718,19849
bbcaf364-73fe-5c47-b611-bab3c0d7671a,Williams LLC,finance|fitness|headphones|insurance,4.52,7.69,506,3954
08830da5-cc45-5aa7-844f-ce9b53115064,Mora-White,fashion|travel,0.66,8.61,764,5399
eba016e1-6c19-593a-96ba-edf4953e6ef9,Tran Ltd,finance|jeans,1.58,8.77,244,1960
e8566342-ba25-5379-877c-9ab4b83989a3,"Rios, Walker and Wright",education|fashion|fitness|headphones|laptop,2.54,3.07,1237,17546
d8b081cf-38f1-5b85-a182-bc6b87c3a63f,"Flores, Mckenzie and Duncan",sneakers|travel,3.61,4.94,1148,14442
4bb3c3fe-dbec-540a-82e1-ededdc287361,Shaw Inc,education|flights|insurance|jeans,3.23,6.81,1032,10789
e60999d4-598d-53b7-8f06-39a64337e555,Walker PLC,hotel|yoga,4.86,7.82,55,574
11f6eb8e-0e7c-5934-b471-77e22720b2b9,Finley Inc,beauty|flights|gym|jeans|travel,4.85,1.03,27,5368
c047d6ac-3c9b-5133-bd37-3bd98e6c49b7,Cline-Ayala,gaming|gym|vacation,4.12,4.91,1068,19741
de1af0cf-b541-55c1-b440-6e233858032a,Murphy-Tran,fashion|gym|skincare|smartphone|yoga,1.72,2.03,27,643
13190a43-902b-55c3-92c6-d8533da644cc,Wood LLC,books|hotel|shoes|sneakers|vacation,3.72,1.09,217,8415
8b71d8da-e86c-5210-baa3-74ecdff97256,"Mueller, Stevenson and Sanchez",fitness|sneakers|workout,4.33,4.71,244,2770
67d4e458-fba6-564e-abe4-3c33b9c83c20,Vargas-Snyder,gym|hotel,0.51,3.46,35,576
ed04b7e9-09c5-5adb-9e76-470893c57ee9,Oconnor PLC,books|insurance|workout,3.65,2.81,533,11785
1f203827-42d7-5227-95c1-d634316de31e,Hernandez Group,books|hotel|shoes|vacation,1.05,3.37,1259,18550
45196d55-c908-547b-b202-8edeeeb81f87,Hall LLC,laptop|running|shoes|vacation,3.33,4.05,153,4360
00b3ef80-c8e4-5559-a727-62c3def919e4,"Franco, Wiley and Tapia",protein|shoes,1.90,9.25,2467,14921
132a9fef-2e01-55de-8a9b-9d550376159d,Blake Group,flights|gaming|travel|vacation,4.81,6.40,887,7725
bf18b864-065b-5c7d-b0d2-0f496fdf07c7,"Acosta, Garcia and Moreno",electronics|finance|smartphone,4.32,2.22,1013,18717
6fcfb4b4-82f9-5562-a770-0c163d75261d,Barnes Inc,beauty|finance|jeans,2.15,8.60,579,4087
a9d9592b-b699-51cd-ab19-531ebb36c8a5,Dawson Inc,education|headphones|smartphone|vacation,4.51,4.92,897,13080
f3065cca-050f-5857-85c3-aa7eb9495f34,Morse PLC,fashion|flights,4.21,6.34,1451,17787
ca32e9f4-4363-5853-bc24-7453469f94f8,Haynes-Watson,electronics|finance|running,2.64,6.02,1231,11901
5617b4c8-2b00-5860-a5d7-421b979e7aa8,"Miller, Davis and Anderson",books|insurance|workout,2.04,3.51,222,9288
639da9c5-2735-53f9-94ea-c85f071df221,Jones-Bradley,fashion|flights|insurance,4.91,6.61,125,1475
5a9ca8f2-32ce-5989-891b-6c2d7166c734,Bates-Anderson,books|gaming,3.23,5.78,361,3585
1014c14d-552f-5ff7-90ef-3b93d888bd66,Green-Edwards,fitness|vacation,3.34,3.80,93,1056
b322417a-a70b-5c67-a97f-53c107ef3381,Haynes-Moss,fashion|flights|skincare|smartphone,2.21,4.54,583,9154
d9143c96-d22b-522c-adce-80c50c3edf97,Chavez-Hall,electronics|fitness,0.66,4.51,382,5233
96593678-1e5c-5938-9f73-134401c6dc3f,Taylor PLC,fashion|flights|shoes,4.08,8.69,1640,10990
e45dab42-f942-556b-ae53-8a581441405a,Moore and Sons,books|education|fitness|running,3.19,3.99,174,2950
2ea1a2d6-c34c-5bd1-b13d-a1e9092025a7,Owens-Russell,finance|jeans|running,2.87,6.50,161,2238
ac29a46a-6043-546f-85e6-67a516ba3b25,"Howard, Townsend and Hayes",fashion|workout,4.00,3.44,858,12114
1676778b-59f6-5bcf-ba26-7a176779ea21,Baker-Wilson,electronics|jackets|jeans|protein|shoes,3.16,1.40,104,5094
304604ec-eca1-5a52-b9fa-bd6b79658567,Aguirre LLC,beauty|flights|hotel|protein|vacation,2.26,8.38,140,1070
b1b09981-630d-54c4-acac-5b5f86337e78,"Terry, Williams and Huff",education|headphones|skincare,2.28,4.47,661,10472
435c7359-eae6-591c-9b68-2b2c3b28fcd5,Hernandez-Dawson,electronics|travel,2.23,4.43,947,11730
57f3630d-99a5-5208-be36-593836197a26,Foster-Williams,hotel|insurance|sneakers|travel,4.31,7.82,2037,14469
bf471b29-c497-5ed4-b49e-85d8d9bf4697,Green-Ewing,fashion|insurance,3.00,6.69,986,10306
39ea960a-cebe-52f0-8c95-d7b1819715a3,Crane Group,books|fitness|gaming|insurance|sneakers,4.48,4.42,671,10013
0d9b3abc-4a40-5059-8dc8-c0fcbe0dbea8,"Adkins, Wright and Murray",books|fashion|headphones|insurance|sneakers,2.02,3.57,142,2349
60d11b44-d083-5ed8-b06a-0e22d9310bfe,Martinez Inc,laptop|workout,1.06,2.71,771,12793
a6d6363e-18a1-5e6e-96c6-3ef685e65610,Anderson Group,finance|hotel|insurance,3.08,1.30,190,7617
592758db-d863-501c-a1d5-0ee71cdc92cd,Parks-Pace,beauty|flights|jeans|vacation,1.66,6.57,915,10030
b90b2436-c4fc-54ff-ae1b-573b1debb8ed,Aguilar LLC,books|laptop|workout,4.93,6.73,2000,17863
41863ec4-c0b8-53a7-ae63-4108d1c1ca6d,Johnson Inc,books|fitness|headphones|jeans|sneakers,2.38,3.00,113,1871
32885cc7-b339-560c-b286-e03a041ded11,Orr Group,books|electronics|insurance,2.33,7.38,594,6795
3e9d432d-d2ff-52f2-b981-3e63b6b52781,Davis LLC,gym|jackets,1.01,2.94,321,6763
5d16660a-81af-5c80-9251-881dc818baf4,Williams Group,electronics|finance|insurance|jackets|sneakers,0.70,5.66,1007,9730
3d92d2a9-14ba-5e01-98c5-09a49298621f,Jackson PLC,flights|gaming|laptop|vacation,2.75,3.04,325,7197
95780ea8-46bb-5604-8cd7-30fff37b8ec5,Underwood-Foster,education|finance|protein|sneakers|vacation,4.11,4.58,833,14640
1c00ce83-eae0-5e02-a305-81efa2da1612,Reyes Group,beauty|gym|jackets|laptop|vacation,0.79,3.90,548,12560
2177afa2-1517-5012-937f-361a05a7ae00,Gomez and Sons,fitness|sneakers,0.56,9.34,1990,17330
508da6d8-103a-5167-8193-b7b120c402c0,Ramirez-Stephenson,electronics|jackets|laptop|travel,4.18,5.30,727,6548
896e369e-a4a5-5b37-88b2-3f331b7d9886,Mendez PLC,education|fashion|jeans|laptop|vacation,3.83,7.00,181,1707
32e2d7e4-4420-512f-a934-50b959fe1237,Holland Group,electronics|shoes|skincare|vacation,4.06,7.76,1551,12013
4f4caf8a-4e2f-5d27-a5ab-8b2f93798182,Andrade-Mendoza,electronics|gaming|travel,4.60,3.34,94,2429
ddca51f4-df3a-5502-b5fa-93db699ac290,Ramirez and Sons,gym|smartphone|vacation,3.40,7.27,1538,11605
04331e03-03b0-54af-9ba3-136b8bc9e60e,Gonzalez-Wilkerson,books|insurance,1.72,1.61,63,5463
c361d627-3f76-555d-9fd3-9a1d52cc9b4a,"Wright, Mcknight and Stephens",headphones|hotel|protein|travel,3.71,7.51,1610,15545
4bd3d147-d149-53a0-a91d-1946e2f19181,Mayo Ltd,books|fashion|flights|insurance|jackets,2.65,7.45,540,5529
6f1a4e46-1277-5d31-b791-48f1a717f10c,Castillo-Harrington,fitness|gym|laptop,3.09,2.58,297,7328
468633fd-9ec0-5bba-ac24-b218d3cafce1,Durham-Shaw,books|flights|sneakers|yoga,3.05,6.38,1123,14807
9effe7ea-e232-5cf7-b1dc-4f1eac47348a,Nelson-Johnson,beauty|education|hotel|protein|yoga,4.04,2.77,1073,16468
f6fdbdca-2a85-56d6-934e-805c0ba4b3a6,"Robinson, Huang and Osborne",books|finance|flights|shoes,3.33,3.85,276,4082
96897a47-8623-5673-ac9e-aa51b9b5f9d4,Stokes Group,flights|insurance|running|shoes,2.83,9.16,662,5375
ed535c10-d8d5-50f9-b845-ec7d0c02475d,"Howard, Silva and Hall",beauty|books,4.39,4.52,367,10508
4999846b-7ae5-50a6-89bf-3023118ea9a7,Garcia Ltd,gaming|hotel|skincare|sneakers,4.15,5.09,1556,17836
5a939a0a-1062-5e16-9634-c7fdb0e24b0b,Adams Ltd,flights|running|travel,0.52,9.79,1095,8100
b1c0d88e-c7b5-5260-b5fb-8818c230fa02,Gallagher and Sons,education|gaming|jeans|laptop,4.94,5.98,40,830
5f5ece66-d436-5966-beac-43b1a01fc4e2,"Bradford, Salinas and Kelly",flights|headphones|protein|skincare|sneakers,3.25,3.26,1098,19678
375b823b-86f1-5c93-9097-224b313134ab,Thompson PLC,finance|gym|headphones|travel|yoga,3.82,1.92,480,12630
9be3a1fe-6dba-5425-bf79-fdfd8756e98c,Drake-Wolfe,education|sneakers,0.88,2.78,254,9302
db8f1baa-3d04-501d-b8a8-3cfa4d737973,"Johnson, Haynes and Meza",finance|insurance,2.80,3.93,493,7823
559cde61-2094-5d2b-8c23-08a34032e2ab,"Thomas, Vaughan and Copeland",laptop|protein|skincare|travel|yoga,4.36,4.45,1503,17844
58c465db-3e1a-5727-ba8c-aeffd4450c33,Weaver-Thompson,protein|smartphone,1.73,1.11,37,3659
2cafc366-632a-53be-97ae-411acb298e3e,Davis and Sons,fitness|laptop|skincare,2.42,9.53,85,596
7dda4d8c-8c6a-5b69-aee2-26e549d2ed64,"Robinson, Fox and Smith",fashion|hotel|protein|yoga,1.52,5.16,1059,15994
0bcee404-f9bc-528d-9f1d-6bd6ccce3b0f,"Harris, Anderson and Love",finance|protein|sneakers,4.08,8.55,2300,17653
3bb57b09-780c-533a-999c-b2e2ea0825cf,Brown-Hernandez,jackets|jeans,1.32,3.44,1026,14990
9d228c5f-a321-54ba-a8ea-3273b4a89579,"Stark, Schroeder and Mathis",fashion|flights|headphones,3.54,7.92,101,995
5a9c0e12-a9dd-5dba-936a-b6d82378dca7,Yu-Brooks,electronics|gym|sneakers,1.65,4.06,26,501
9ce62315-b37c-5f4a-9919-e9d29af9ab4d,"Foster, Garcia and Turner",electronics|gym|insurance|jeans|shoes,1.16,4.04,1644,18650
7bb5d599-3905-56fb-8687-6e0ecd713318,Daugherty Ltd,beauty|books|hotel|shoes|travel,1.53,7.21,804,7839
6d3e7bfd-1883-57b6-97a8-dab83a610e68,Conner-Yu,electronics|finance|flights|protein|running,1.93,9.98,2855,16088
51073c6a-ce27-5091-bef4-4b0b82ccce47,"Stewart, Mann and Hoffman",insurance|protein|smartphone,2.40,2.17,667,13412
0162c16f-8e10-5deb-858f-176c7bef726a,"Buchanan, Walker and Chapman",fitness|flights|vacation,1.20,7.40,1648,12166
b0592b6d-690d-5530-a0cf-6f9402e39c0a,Gray Ltd,jackets|smartphone|yoga,2.03,7.52,2023,17084
6e556d61-318e-5932-86b4-c9eb5b237dca,"Phillips, Thompson and Smith",fashion|hotel|protein,5.00,7.61,2095,16827
cd42736c-46d3-5dd6-8d62-238b360265fd,"Fry, Myers and Gamble",books|fashion|fitness|laptop,3.14,2.49,117,4103
322eadac-5397-5845-b3f6-43a43bef2e39,"Johnson, Guzman and Mccall",flights|headphones,2.38,9.39,936,7010
d74705ee-3b3f-5b1b-adf9-96923b3f4974,"Walker, Cunningham and Zuniga",finance|gaming|headphones|running,3.42,7.62,1116,11043
682a69c6-1e55-559f-90a5-777d0b462cd1,Rivera Inc,laptop|running,4.65,9.76,1702,11858
d9fe2715-efde-5a5a-9f89-aba311725d42,Reed LLC,beauty|insurance|smartphone,2.31,1.61,219,7329
a5a31e8c-a09a-559d-955c-aba31ab02b3c,Fields Inc,education|flights|protein|workout,2.99,3.44,105,1597
7bfdb0d5-0c1c-5cd3-abb5-39854615998f,"Santiago, Daniel and Rogers",education|hotel|protein,3.62,7.34,2201,17713
4dd45285-1735-5736-a943-11acb943b2e5,Baker and Sons,education|gaming|hotel|running|skincare,1.28,1.36,220,7290
7c2d834f-f2e4-5396-82d3-f03bb3b82689,"Jones, Scott and Rodriguez",books|education|fashion|jeans,3.61,1.61,215,16360
28c8a92d-f823-5f82-8514-667ad435c591,Williams Group,education|finance|gym|workout|yoga,3.47,2.22,642,14200
84ecfaea-0cd0-5f27-a8e4-37c379da5090,"Barnes, Jackson and Gutierrez",electronics|yoga,1.86,9.90,726,4079
a2fc602d-fd4b-5172-97a0-ec28dbf8add6,Bell-Bennett,electronics|flights|hotel|jackets|workout,2.67,6.63,862,7678
fe4a7f60-0fb6-520b-b7e2-8c5669889a95,Kramer-Lane,fashion|gym|headphones|insurance|sneakers,1.39,8.91,2727,19747
ef0733a5-d85b-5818-853c-bdd4554470bc,"Perez, Hayes and Lloyd",finance|flights|gaming|insurance|travel,0.72,5.84,632,6524
6961e3ec-0734-5c20-bd6d-96cffc3178e8,Phillips LLC,fashion|laptop|skincare,2.96,8.44,2247,17714
f5e910e0-701d-5c35-b039-5b4c7f2c2b85,Lynn-Jones,electronics|finance|fitness|gaming|shoes,4.37,4.22,885,11957
ba99e50e-ddb8-5fe8-ba29-910a05b97c93,Barron and Sons,beauty|fashion|gym|jackets|yoga,3.83,6.51,1452,13238
e386e00c-03c9-5482-b731-b6f864950e13,"Jones, Mcmahon and Spence",jeans|sneakers,4.70,2.19,187,3793
56d2f9e6-75a1-5b14-884c-2490c9b5c0fd,Wheeler-Austin,beauty|books|flights|protein|sneakers,1.15,8.46,730,5561
33030367-a0af-5bda-8094-55f814c2faf1,Bush-Reynolds,books|fashion|hotel|running,2.55,6.79,1574,15100
7d866093-ffcc-5e38-a52a-494bb09d1e7b,"Martin, Preston and Moore",electronics|headphones|skincare|travel,1.07,8.08,217,1730
a0ef8ab5-93d6-5e39-b60a-963d018610fb,Rivera and Sons,flights|laptop,3.28,4.62,440,6632
b5d73344-3426-5f77-9a69-40a964027714,Terry-Bowen,beauty|running|skincare,0.71,3.94,735,9334
06cfc95d-37b5-5a07-87e8-edfe43eaa7f7,"Fernandez, Guerrero and Evans",finance|insurance|laptop,4.86,4.14,483,7882
8552f875-73c3-52a3-b9e1-c699b34b9d11,Williams PLC,hotel|insurance|smartphone,3.46,4.25,1290,17747
